AutoLeadID,leadcreationmonth,leadcreationday,actionableminute,attemptedcontactminute,adjustedattemptedcontactminute,actualcontactminute,firstappointmentday,firstappointmentconfirmationday,appointments,leadage,hasSalesRepEmail,hasSalesRepCall,hasCustomerReplyEmail,hasAutoResponderEmail,firstsalesrepemailday,firstsalesrepcallday,visits,firstvisitday,lastvisitday,pricechanges,firstpricechangeday,lastpricechangeday,Sold
188355426,4,24,0,117,117,14135,0,549,0,28,1,1,1,1,117,117,0,549,549,0,0,48,Sold
188358250,4,24,0,4,4,325200,5,4,2,6,1,1,1,1,4,8,2,5,6,0,0,372,Sold
188360133,4,24,0,789690,789690,0,-1,-1,1,-1,0,0,0,1,789690,789690,0,549,549,0,0,2,Sold
188360257,4,24,0,2,2,7221,0,549,0,549,1,0,1,1,2,789688,0,549,549,1,0,461,Active
188361252,4,24,0,97,97,6910,0,549,0,6,1,1,1,1,1618,97,0,549,549,0,0,391,Sold
188362106,4,24,0,5,5,252,0,549,0,1,1,1,0,1,6,5,0,549,549,0,0,8,Sold
188364361,4,24,0,1,1,789654,0,549,0,549,1,1,0,1,8,1,0,549,549,0,0,538,Active
188364789,4,24,0,8,8,789651,0,549,0,549,1,1,0,1,8,105,0,549,549,0,0,457,Active
188364852,4,24,0,1073,1073,4280,0,549,0,4,0,1,0,1,789650,1073,1,1,1,0,1,370,Sold
188365376,4,24,0,8,8,8,1,549,1,1,1,1,0,1,86637,8,1,1,1,0,0,92,Sold
188367848,4,24,0,789628,789628,789628,0,549,0,549,0,0,0,0,789628,789628,0,549,549,0,0,0,Active
188368191,4,24,0,16,16,789625,0,549,0,549,1,1,0,1,24,16,0,549,549,0,0,346,Active
188368800,4,24,0,789619,789619,789619,0,549,0,549,0,0,0,0,789619,789619,0,549,549,0,0,0,Active
188369599,4,24,0,5,5,789616,0,549,0,549,1,1,0,1,10,5,0,549,549,0,0,517,Active
188369652,4,24,0,59,59,789615,0,549,0,549,1,0,0,1,59,789615,0,549,549,0,0,257,Active
188373331,4,24,0,0,0,0,1,549,1,5,1,1,0,1,1,967,2,0,5,0,0,97,Sold
188374615,4,24,0,789573,789573,789573,0,549,0,549,0,0,0,0,789573,789573,0,549,549,0,0,0,Active
188374634,4,24,0,-1,-1,703970,0,549,0,549,1,1,1,1,3,-1,0,549,549,2,0,535,Active
188375054,4,24,0,4,4,317128,0,549,0,1,1,1,1,1,4,8,1,1,1,0,0,367,Sold
188375350,4,24,0,1,1,9,0,549,0,549,1,1,0,0,11,1,0,549,549,0,0,512,Active
188378313,4,24,0,1386,1386,3905,-262,549,2,549,1,1,1,0,1386,1387,0,549,549,0,1,412,Active
188378598,4,24,0,92,92,7142,0,549,0,6,1,1,1,1,913,92,0,549,549,0,0,373,Sold
188382436,4,24,0,48,48,48,0,549,0,549,1,1,0,0,50,48,0,549,549,0,0,424,Active
188383006,4,24,0,3058,3058,0,1,549,1,1,0,1,0,0,789513,3058,0,549,549,0,3,8,Sold
188386395,4,24,0,43,43,55,0,549,0,1,0,1,0,1,789476,43,1,1,1,0,0,234,Sold
188388368,4,24,877,2,-875,789458,0,549,0,549,1,1,0,1,2,882,0,549,549,0,0,542,Active
188388869,4,24,0,2,2,1091,1,549,1,2,1,1,0,1,2,3,2,1,2,0,0,155,Sold
188391771,4,25,737,789408,788671,789408,0,548,0,548,0,0,0,0,789408,789408,0,548,548,0,0,0,Active
188394827,4,25,740,789381,788641,789381,0,548,0,548,0,0,0,0,789381,789381,0,548,548,0,0,0,Active
188394888,4,25,0,3,3,4,0,548,0,1,0,1,0,0,789380,3,0,548,548,0,0,2,Sold
188395150,4,25,0,6,6,1100,0,548,0,0,1,1,0,1,6,6,0,548,548,0,0,7,Sold
188396491,4,25,0,3,3,21669,0,548,0,17,1,1,1,1,3,6,1,15,15,0,0,49,Sold
188397315,4,25,715,705,-10,36973,0,548,0,21,1,1,0,0,33959,705,1,21,21,0,0,71,Sold
188399118,4,25,701,616,-85,3920,0,548,0,548,1,1,0,1,616,764,0,548,548,0,0,441,Active
188400583,4,25,691,714,23,291990,121,548,2,121,1,1,1,1,714,715,0,548,548,0,0,489,Sold
188401169,4,25,682,693,11,5457,0,548,0,3,1,1,1,1,693,744,1,3,3,0,0,3,Sold
188401275,4,25,739,743,4,744,0,548,0,-17,1,1,0,1,743,743,0,548,548,0,0,9,Sold
188401684,4,25,670,606,-64,606,0,548,0,548,1,1,0,1,662,606,0,548,548,0,0,537,Active
188402093,4,25,0,1,1,289251,0,548,1,0,1,1,1,1,1,762,2,0,1,0,0,367,Sold
188402431,4,25,0,66078,66078,0,0,548,0,-1,0,1,0,0,789294,66078,0,548,548,0,45,45,Sold
188402707,4,25,0,2,2,26929,21,548,1,21,1,1,1,1,2,821,0,548,548,0,0,497,Sold
188403154,4,25,695,654,-41,535244,0,548,0,548,1,1,0,1,654,691,0,548,548,0,0,383,Active
188404403,4,25,549,93,-456,3579,4,4,1,11,1,1,1,1,93,637,0,548,548,0,0,388,Sold
188404581,4,25,665,1,-664,680,2,548,4,548,1,1,0,1,1,680,0,548,548,0,0,541,Active
188404674,4,25,572,685,113,23832,0,548,0,548,1,1,1,1,685,688,1,24,24,0,0,31,Active
188404868,4,25,717,686,-31,18213,0,548,0,548,1,1,0,1,746,686,0,548,548,0,0,401,Active
188407868,4,25,546,789187,788641,789187,0,548,0,548,0,0,0,0,789187,789187,0,548,548,0,0,0,Active
188408861,4,25,518,500,-18,14282,0,548,0,12,1,1,1,1,503,500,1,9,9,0,0,378,Sold
188408880,4,25,577,10,-567,9631,7,21,4,25,1,1,1,1,10,578,2,21,25,0,0,55,Sold
188409159,4,25,507,513,6,5139,0,548,0,548,1,1,1,1,513,530,0,548,548,0,0,366,Active
188409950,4,25,651,656,5,574,0,548,1,25,1,1,1,1,664,656,3,0,25,0,0,12,Sold
188413411,4,25,120,126,6,3207,0,548,0,548,1,1,0,1,126,174,0,548,548,0,0,366,Active
188414573,4,25,88,3,-85,788669,0,548,0,548,1,1,0,1,3,62,0,548,548,0,0,542,Active
188414612,4,25,27,30,3,30,0,548,1,0,0,1,0,1,788668,30,0,548,548,0,0,366,Sold
188417830,4,25,0,5,5,788611,0,548,0,548,1,0,0,1,5,788611,0,548,548,0,0,493,Active
188418138,4,25,0,788608,788608,788608,0,548,0,548,0,0,0,0,788608,788608,0,548,548,0,0,0,Active
188418743,4,25,0,33,33,6380,0,548,0,0,1,1,0,1,33,35,1,0,0,0,0,9,Sold
188418842,4,25,0,4,4,788600,0,548,0,548,0,1,0,1,788600,4,0,548,548,0,0,457,Active
188419548,4,25,11,1,-10,788592,0,548,0,548,1,1,0,1,2,1,0,548,548,0,0,375,Active
188422140,4,25,105,83,-22,35022,1,548,1,2,1,1,1,1,83,99,1,1,1,0,0,24,Sold
188422454,4,25,0,2,2,3,0,548,0,548,1,1,0,0,20,2,0,548,548,0,0,450,Active
188424409,4,25,1526,0,-1526,318822,0,548,0,548,1,1,0,1,0,188,0,548,548,0,0,222,Active
188425408,4,25,0,1,1,788538,0,548,0,548,1,1,0,1,37,1,0,548,548,0,0,420,Active
188425994,4,25,0,0,0,0,0,548,0,6,1,1,0,1,5,0,1,0,0,0,0,465,Sold
188429087,4,25,0,8,8,223500,0,548,0,548,1,1,0,1,8,223500,0,548,548,0,0,500,Active
188430617,4,25,0,4,4,788496,0,548,0,0,1,1,0,1,4,4233,1,0,0,0,0,3,Sold
188430888,4,25,0,3,3,8,0,548,0,548,1,1,0,1,3,7,0,548,548,0,0,420,Active
188431443,4,25,0,5,5,10,3,548,2,4,1,1,0,1,15,5,2,3,4,0,0,18,Sold
188431619,4,25,0,4,4,16,0,548,1,0,1,1,0,1,4,16,1,0,0,0,0,246,Sold
188431677,4,25,0,788488,788488,788488,0,548,0,548,0,0,0,0,788488,788488,0,548,548,0,0,0,Active
188433902,4,25,0,1,1,71,1,548,1,1,1,1,0,1,1,5,1,1,1,0,0,399,Sold
188434937,4,25,0,23,23,788459,0,548,0,0,1,1,0,1,23,25,1,0,0,0,0,2,Sold
188436460,4,25,0,5,5,49121,10,548,1,9,1,1,1,1,134,5,0,548,548,0,0,377,Sold
188436740,4,25,0,20,20,20,0,548,0,548,1,1,0,1,22,20,0,548,548,0,0,205,Active
188437669,4,25,0,1,1,196,0,548,0,548,1,1,0,0,22,1,0,548,548,0,0,349,Active
188438811,4,25,0,12,12,8672,0,548,0,5,1,1,1,1,12,46621,1,6,6,0,0,321,Sold
188439194,4,25,0,83,83,3571,4,548,1,4,1,1,1,1,83,1665,2,4,4,0,0,481,Sold
188440063,4,25,0,2,2,96889,68,548,2,548,1,1,1,1,2,2,1,55,55,0,0,535,Active
188440262,4,25,0,27,27,-1003,0,548,0,0,1,0,0,1,27,788418,1,0,0,0,0,0,Sold
188440441,4,25,0,5,5,20,0,548,1,0,1,1,0,1,5,6,1,0,0,0,0,460,Sold
188440843,4,25,0,5,5,8,0,548,1,0,1,1,0,1,5,6,0,548,548,0,0,4,Sold
188441622,4,25,0,20,20,15009,9,2,1,9,1,1,1,1,20,23,1,9,9,0,0,437,Sold
188442678,4,25,0,9,9,9,2,548,1,548,1,1,0,0,2780,9,0,548,548,0,0,286,Active
188444068,4,25,0,105,105,-1035,0,548,0,0,1,1,0,1,105,14413,1,0,0,0,0,16,Sold
188446151,4,25,0,81,81,66533,325,548,1,548,1,1,0,1,3013,81,0,548,548,0,0,492,Active
188447417,4,25,0,7,7,65,0,548,0,2,1,1,0,1,7,65,1,2,2,0,0,75,Sold
188449130,4,25,0,73,73,2771,0,548,0,2,1,1,0,1,73,2771,1,3,3,0,0,408,Sold
188449169,4,25,1325,8,-1317,16,15,548,2,548,1,1,0,1,8,15,1,15,15,0,0,200,Active
188451313,4,25,0,6,6,788330,0,548,0,548,0,1,0,0,788330,6,0,548,548,0,0,284,Active
188452379,4,25,0,4,4,5,0,548,0,548,1,1,0,1,4,4,0,548,548,0,0,519,Active
188453160,4,25,0,0,0,0,0,548,0,0,0,0,0,0,788315,788315,1,0,0,0,0,0,Sold
188454840,4,25,0,6,6,3422,52,548,1,548,1,1,1,1,3965,6,1,52,52,0,0,345,Active
188456700,4,25,0,17,17,17,0,548,0,0,0,1,0,1,788288,17,0,548,548,0,0,462,Sold
188457637,4,25,0,13,13,23,0,0,1,0,1,1,0,0,13,22,1,0,0,0,0,0,Sold
188458089,4,25,0,788277,788277,788277,0,548,0,548,0,0,0,0,788277,788277,0,548,548,0,0,0,Active
188462420,4,25,0,7,7,8,0,548,0,5,1,1,0,1,62,7,2,2,5,0,0,471,Sold
188462904,4,25,0,1,1,2776,8,548,1,548,1,1,0,1,1,3,0,548,548,0,0,194,Active
188463977,4,25,1210,1212,2,295085,24,548,2,25,1,1,1,1,1214,1212,2,1,24,0,0,208,Sold
188465756,4,25,0,41,41,41,2,2,1,548,1,1,0,0,3284,41,1,2,2,0,0,467,Active
188466689,4,25,0,2543,2543,2544,0,548,0,0,0,1,0,0,788210,2543,0,548,548,0,2,31,Sold
188468808,4,25,0,40,40,54468,17,548,2,31,1,1,1,1,40,42,1,31,31,0,0,82,Sold
188469285,4,25,0,1,1,2,0,548,1,548,0,1,0,1,788188,1,1,0,0,0,0,544,Active
188473688,4,25,0,3,3,0,0,548,0,3,1,1,0,0,90345,17,2,0,3,0,0,94,Sold
188473749,4,25,1129,1334,205,1268,0,548,0,1,0,1,1,1,788150,1356,1,1,1,0,0,191,Sold
188475179,4,25,0,0,0,0,0,548,0,0,0,0,0,1,788137,788137,1,0,0,0,0,399,Sold
188477182,4,25,0,2,2,11657,0,548,0,7,1,1,0,1,5,2,1,7,7,1,0,40,Sold
188480449,4,25,0,4,4,5,0,548,0,548,1,1,0,1,4,5,0,548,548,1,0,493,Active
188481927,4,25,2336,2371,35,420164,0,548,0,548,0,1,0,0,788067,2371,0,548,548,0,2,460,Active
188482373,4,25,2270,2,-2268,788061,0,548,0,548,1,1,0,1,2,2328,0,548,548,0,0,537,Active
188482506,4,25,2298,2241,-57,5268,-221,548,2,548,1,1,0,1,2241,2287,0,548,548,0,0,517,Active
188483745,4,25,2282,46039,43757,44702,0,548,0,32,0,0,0,1,788043,788043,1,32,32,0,0,401,Sold
188484155,4,25,0,788036,788036,25714,0,548,0,2,0,0,1,1,788036,788036,0,548,548,0,2,185,Sold
188486143,4,25,985,788006,787021,788006,0,548,0,548,0,0,0,0,788006,788006,0,548,548,0,0,0,Active
188487170,4,25,0,1246,1246,3886,4,548,1,5,1,1,1,1,1246,2476,1,4,4,0,1,447,Sold
188487459,4,25,0,2230,2230,2549,48,548,1,44,1,1,0,1,2233,2230,3,6,46,0,1,366,Sold
188487743,4,26,2279,2293,14,2293,1,547,1,1,0,1,0,1,787980,2293,0,547,547,0,0,369,Sold
188487761,4,26,2219,2200,-19,3923,0,547,0,17,1,1,1,1,2200,2259,0,547,547,0,1,383,Sold
188488770,4,26,940,787961,787021,787961,0,547,0,547,0,0,0,0,787961,787961,0,547,547,0,0,0,Active
188488993,4,26,0,5,5,8434,0,547,0,547,1,1,1,1,5,10,0,547,547,0,0,370,Active
188489349,4,26,930,787951,787021,787951,0,547,0,547,0,0,0,0,787951,787951,0,547,547,0,0,0,Active
188490374,4,26,909,787930,787021,787930,0,547,0,547,0,0,0,0,787930,787930,0,547,547,0,0,0,Active
188490765,4,26,0,787922,787922,0,0,547,0,-1,0,0,0,1,787922,787922,0,547,547,0,0,5,Sold
188493052,4,26,0,4,4,-108,0,547,0,0,1,1,0,1,4,2522,1,0,0,0,0,12,Sold
188494454,4,26,2167,72854,70687,1297,0,547,0,1,0,1,0,1,787838,72854,0,547,547,0,2,535,Sold
188494487,4,26,2166,2191,25,787837,0,547,0,547,1,1,0,1,2191,2259,0,547,547,0,0,310,Active
188496882,4,26,2067,1,-2066,5885,5,547,1,5,1,1,1,1,1,2074,1,5,5,0,0,10,Sold
188500321,4,26,1868,3,-1865,7338,0,547,0,547,1,1,1,1,3,1915,0,547,547,0,0,233,Active
188500540,4,26,563,417,-146,22183,0,547,2,4,1,1,1,1,417,585,2,0,4,0,0,148,Sold
188500788,4,26,544,556,12,556,27,547,1,547,1,1,0,1,559,556,0,547,547,0,0,440,Active
188500937,4,26,1885,1942,57,4831,0,547,0,12,1,1,0,1,1942,1943,0,547,547,0,0,31,Sold
188501061,4,26,1903,524,-1379,184108,2,5,3,4,1,1,1,1,524,6595,1,5,5,0,0,128,Sold
188503039,4,26,419,338,-81,14029,0,547,0,547,1,1,1,1,385,338,1,427,427,0,0,537,Active
188504959,4,26,1548,1584,36,787279,0,547,0,547,1,1,0,0,3125,1584,0,547,547,0,1,461,Active
188505577,4,26,1538,2,-1536,1577,1,547,1,2,1,0,0,1,2,787239,1,1,1,0,0,4,Sold
188505972,4,26,1521,1576,55,6441,5,547,1,5,1,0,0,0,1576,787222,1,5,5,0,1,11,Sold
188506369,4,26,1441,2,-1439,1545,-25,547,1,547,1,1,0,1,2,1545,0,547,547,0,0,449,Active
188506655,4,26,1371,-1,-1372,787192,0,547,0,547,1,1,0,1,8,-1,0,547,547,0,0,533,Active
188507281,4,26,1351,0,-1351,87811,0,547,0,547,1,1,0,1,11,0,0,547,547,0,0,544,Active
188507605,4,26,1460,2,-1458,3240,0,547,0,547,1,1,1,0,2,1467,0,547,547,0,0,362,Active
188508018,4,26,1443,1450,7,530288,2,547,1,2,1,1,1,1,5950,1450,1,2,2,0,1,368,Sold
188508132,4,26,1410,1411,1,8914,0,547,0,547,0,1,0,0,787141,1411,0,547,547,0,1,278,Active
188508903,4,26,1326,0,-1326,787117,0,547,0,547,1,1,0,1,0,1394,0,547,547,0,0,540,Active
188508935,4,26,1355,0,-1355,787116,0,547,0,547,1,1,0,1,0,1377,0,547,547,0,0,416,Active
188509499,4,26,1278,2,-1276,787099,0,547,0,547,1,1,0,1,16,2,0,547,547,0,0,533,Active
188510377,4,26,0,1,1,8,61,61,2,61,1,1,0,1,1,7,1,61,61,0,0,457,Sold
188510742,4,26,1303,787064,785761,787064,0,547,0,547,0,0,0,0,787064,787064,0,547,547,0,0,0,Active
188510848,4,26,1300,1285,-15,1450,0,547,0,3,1,1,0,1,1285,1450,0,547,547,0,1,369,Sold
188511408,4,26,1257,5,-1252,787048,0,547,0,547,1,1,0,1,5,1286,0,547,547,0,0,535,Active
188511615,4,26,1221,0,-1221,16256,0,547,0,547,1,1,1,1,21,0,0,547,547,1,0,545,Active
188512204,4,26,1237,1,-1236,3148,0,547,0,547,1,1,0,1,1,1258,0,547,547,0,0,505,Active
188512277,4,26,0,95,95,98,4,547,1,5,1,1,0,1,95,98,1,4,4,0,0,183,Sold
188512431,4,26,1186,170,-1016,32978,0,547,0,547,1,1,0,1,170,1377,0,547,547,0,0,384,Active
188512604,4,26,0,9,9,149,8,547,1,547,1,1,1,1,9,17650,0,547,547,0,0,410,Active
188513395,4,26,1269,2915,1646,164189,0,547,0,547,1,1,0,1,5648,2915,0,547,547,0,0,271,Active
188515985,4,26,0,786946,786946,0,0,547,1,10,0,0,0,1,786946,786946,0,547,547,0,12,467,Sold
188516055,4,26,0,23,23,51,5,547,1,6,1,1,0,1,23,51,1,6,6,0,0,49,Sold
188518140,4,26,0,8,8,3238,0,547,0,4,1,1,1,1,11,8,0,547,547,0,0,374,Sold
188518297,4,26,1082,3,-1079,106265,1,547,1,547,1,1,0,1,33,3,0,547,547,0,0,544,Active
188519073,4,26,1097,1,-1096,11774,0,547,0,547,1,1,0,1,1,1116,0,547,547,0,0,459,Active
188519281,4,26,1124,1155,31,4163,0,547,0,3,1,1,1,1,1155,7124,0,547,547,1,0,34,Sold
188519375,4,26,1212,1175,-37,1186,0,547,0,547,1,0,1,1,1175,786883,0,547,547,2,0,367,Active
188520405,4,26,0,93,93,94,0,547,1,0,1,1,0,1,98,93,1,0,0,0,0,184,Sold
188521355,4,26,0,48,48,56,1,1,1,1,1,1,0,0,48,48,1,1,1,0,0,47,Sold
188521451,4,26,1055,1061,6,1500,0,547,0,2,1,1,1,1,1061,1061,1,2,2,0,0,4,Sold
188521882,4,26,0,0,0,0,-364,547,3,76,1,1,0,1,115137,0,2,0,76,0,0,97,Sold
188522855,4,26,1093,1147,54,1246,-549,547,1,547,1,1,0,0,5567,1147,0,547,547,0,1,540,Active
188523542,4,26,0,0,0,0,0,547,0,8,0,1,0,1,786812,0,3,0,6,0,0,376,Sold
188524033,4,26,0,31,31,46,6,6,2,6,1,1,0,1,31,46,1,6,6,0,0,379,Sold
188524132,4,26,1040,863,-177,533145,0,547,0,4,1,0,1,1,863,786801,0,547,547,0,1,371,Sold
188525111,4,26,993,1016,23,166791,0,547,0,547,1,1,0,0,1017,1016,0,547,547,0,1,361,Active
188525578,4,26,985,2,-983,469201,0,547,0,547,1,1,0,1,2,1201,0,547,547,0,0,521,Active
188525855,4,26,1010,112,-898,11150,0,547,0,9,1,1,1,0,112,1225,1,9,9,0,0,79,Sold
188527749,4,26,0,245,245,0,0,547,0,1,1,1,0,1,245,1699,1,1,1,0,1,367,Sold
188528298,4,26,0,14,14,69138,4,547,1,4,1,1,1,1,14,175,1,4,4,0,0,48,Sold
188528410,4,26,964,10,-954,1458,0,547,0,2,1,1,1,1,975,10,1,1,1,0,0,442,Sold
188530774,4,26,0,7,7,3857,3,3,1,3,1,0,0,1,7,786680,1,3,3,0,0,5,Sold
188530815,4,26,0,8,8,25,4,547,1,300,1,1,0,1,8,24,2,4,300,0,0,391,Sold
188531753,4,26,929,934,5,11366,0,547,0,547,1,1,1,1,1101,934,0,547,547,0,0,522,Active
188531990,4,26,834,11,-823,6666,1,547,1,2,1,1,1,1,11,886,1,1,1,0,0,370,Sold
188532255,4,26,889,19,-870,17294,2,547,1,2,1,1,1,1,19,1016,1,2,2,0,0,72,Sold
188533104,4,26,0,2,2,3,2,1,1,1,1,1,0,1,3,2,0,547,547,0,0,7,Sold
188533160,4,26,869,845,-24,1055,0,547,0,16,1,1,1,1,845,911,0,547,547,0,1,383,Sold
188534496,4,26,810,910,100,936,1,547,1,547,1,1,0,1,910,910,1,1,1,2,0,479,Active
188534809,4,26,834,2,-832,847,0,547,0,547,1,1,0,0,2,846,0,547,547,0,0,340,Active
188535843,4,26,842,853,11,1077,3,547,1,3,1,1,0,1,1075,853,1,3,3,0,0,19,Sold
188538447,4,27,753,3,-750,297887,-156,546,1,546,1,1,0,1,3,775,0,546,546,0,0,498,Active
188538525,4,27,752,595,-157,786513,0,546,0,546,1,1,1,1,595,863,0,546,546,0,0,457,Active
188538578,4,27,750,757,7,2902,0,546,0,31,1,1,1,1,757,51142,1,31,31,0,0,397,Sold
188538669,4,27,749,5,-744,761,0,546,1,546,1,1,0,1,5,760,0,546,546,0,0,206,Active
188538670,4,27,689,676,-13,2252,0,546,0,546,1,1,0,1,712,676,0,546,546,0,0,532,Active
188538750,4,27,777,786508,785731,786508,0,546,0,546,0,0,0,0,786508,786508,0,546,546,0,0,0,Active
188538785,4,27,776,760,-16,793,0,0,2,4,1,1,0,1,833,760,2,0,2,0,0,465,Sold
188539590,4,27,699,721,22,824,0,546,0,546,1,1,0,1,756,721,0,546,546,0,0,276,Active
188540747,4,27,0,786466,786466,0,0,546,0,-1,0,0,0,1,786466,786466,0,546,546,0,0,5,Sold
188540940,4,27,701,722,21,2366,0,546,0,546,1,1,0,1,722,807,0,546,546,0,0,452,Active
188540964,4,27,761,818,57,-79,0,546,2,0,1,0,0,1,818,786462,2,0,107,0,0,183,Sold
188541565,4,27,716,737,21,651858,0,546,0,4,1,1,1,1,737,738,2,1,4,0,0,452,Sold
188541792,4,27,651,20,-631,2202,0,546,1,2,1,1,1,1,20,6940,2,0,2,0,0,459,Sold
188541802,4,27,680,725,45,5020,3,546,1,546,1,1,0,1,725,726,1,3,3,0,0,491,Active
188542420,4,27,695,1109,414,2224,0,546,0,13,1,1,1,1,6622,1109,2,1,1,0,0,477,Sold
188542607,4,27,601,592,-9,786422,0,546,0,546,1,1,0,0,592,775,0,546,546,0,0,226,Active
188542711,4,27,598,21,-577,134560,0,546,0,0,1,1,1,1,21,5259,0,546,546,0,0,93,Sold
188542790,4,27,656,643,-13,51627,0,546,0,47,1,1,1,0,643,703,1,35,35,0,0,53,Sold
188543277,4,27,615,598,-17,8287,0,546,0,546,1,1,0,1,598,722,0,546,546,0,0,220,Active
188543432,4,27,702,771,69,25306,1,546,1,1,0,1,0,1,786403,771,1,3,3,0,0,369,Sold
188547494,4,27,0,2,2,3,0,546,1,0,1,1,0,1,851,2,1,1,1,0,0,26,Sold
188548202,4,27,649,663,14,765,16,546,1,21,1,1,0,1,758,663,1,17,17,0,0,532,Sold
188548294,4,27,766,765,-1,142451,63,546,2,82,1,1,1,1,814,765,0,546,546,0,0,113,Sold
188549194,4,27,587,622,35,622,-135,546,1,78,1,1,0,1,625,622,2,17,78,0,0,203,Sold
188549795,4,27,715,717,2,9581,0,546,0,4,1,1,1,1,717,894,0,546,546,0,0,189,Sold
188550577,4,27,682,704,22,4039,2,546,1,1,1,1,1,1,704,9626,1,2,2,0,0,14,Sold
188551164,4,27,471,465,-6,786232,0,546,0,546,1,1,0,1,465,687,0,546,546,0,0,180,Active
188551321,4,27,461,582,121,92908,17,200,2,17,1,1,1,0,582,18110,0,546,546,0,0,64,Sold
188554300,4,27,176,649,473,7165,0,546,0,1,1,1,1,1,8935,649,1,1,1,0,0,189,Sold
188554864,4,27,100,785861,785761,785861,0,546,0,546,0,0,0,0,785861,785861,0,546,546,0,0,0,Active
188554891,4,27,158,126,-32,86871,2,1,1,1,1,1,1,1,126,128,1,2,2,0,0,394,Sold
188557411,4,27,92,38,-54,6293,3,546,1,3,1,1,0,1,38,256,1,3,3,0,0,401,Sold
188557437,4,27,91,3,-88,14481,2,546,2,3,1,1,1,1,3,95,1,3,3,0,0,369,Sold
188557532,4,27,58,344,286,277995,0,546,0,0,1,1,1,1,278064,344,0,546,546,0,0,193,Sold
188557759,4,27,21,1,-20,2993,0,546,0,546,1,1,0,1,1,37,0,546,546,0,0,241,Active
188557936,4,27,0,0,0,785777,0,546,0,546,1,1,0,1,22,0,0,546,546,0,0,535,Active
188558265,4,27,0,2,2,2,0,546,0,546,1,1,0,1,2,2,0,546,546,0,0,400,Active
188560164,4,27,52,785753,785701,785753,0,546,0,546,0,0,0,0,785753,785753,0,546,546,0,0,0,Active
188562961,4,27,0,47,47,13402,0,546,0,546,1,0,1,1,47,785724,0,546,546,0,0,458,Active
188564355,4,27,0,0,0,785713,0,546,0,546,1,1,0,1,10,0,0,546,546,0,0,215,Active
188564490,4,27,0,4,4,7,0,0,1,8,1,1,0,1,4,6,2,0,8,0,0,526,Sold
188565161,4,27,0,23,23,785705,0,546,0,0,1,1,0,0,23,23,1,1,1,0,0,0,Sold
188568513,4,27,0,8,8,8,0,546,0,546,0,1,0,0,785676,8,0,546,546,0,0,266,Active
188571673,4,27,0,20,20,1469,0,546,0,546,1,1,0,0,27,20,0,546,546,0,0,214,Active
188572300,4,27,0,2,2,785646,0,546,0,546,1,1,0,1,9,2,0,546,546,0,0,498,Active
188574174,4,27,0,785630,785630,785630,0,546,0,546,0,0,0,0,785630,785630,0,546,546,0,0,0,Active
188574488,4,27,0,4,4,16309,12,546,1,12,1,1,1,1,4,4,1,12,12,0,0,381,Sold
188574674,4,27,0,8,8,0,1,546,2,1,1,1,0,0,135,8,1,1,1,0,0,0,Sold
188575571,4,27,0,52,52,11540,4,546,1,4,1,1,1,1,54,52,1,4,4,1,0,463,Sold
188576617,4,27,0,2,2,-929,0,546,0,0,1,1,0,0,2,122,0,546,546,0,0,491,Sold
188577360,4,27,0,4,4,4,0,546,0,546,0,1,0,0,785607,4,0,546,546,0,0,383,Active
188579160,4,27,0,7,7,34411,1,1,1,1,1,1,1,1,63,7,1,1,1,0,0,462,Sold
188579223,4,27,0,48,48,1808,-807,546,1,546,1,1,0,1,48,54,0,546,546,0,0,391,Active
188579741,4,27,0,5,5,785589,0,546,0,0,1,1,0,1,5,4253,0,546,546,0,0,366,Sold
188580395,4,27,0,785584,785584,785584,0,546,0,546,0,0,0,0,785584,785584,0,546,546,0,0,0,Active
188581162,4,27,0,3,3,10194,59,546,1,-2,1,1,0,0,6,3,0,546,546,0,0,58,Sold
188581169,4,27,0,9,9,785579,0,546,0,546,1,1,0,1,19,9,0,546,546,0,0,215,Active
188583088,4,27,0,2,2,4354,2,156,3,546,1,1,1,0,1710,2,0,546,546,0,0,367,Active
188583912,4,27,0,1,1,199,0,546,0,546,1,1,1,1,10,1,0,546,546,0,0,515,Active
188584596,4,27,0,785554,785554,21326,-2,-2,1,-2,0,0,1,1,785554,785554,0,546,546,0,0,15,Sold
188586227,4,27,0,20,20,2747,0,546,1,3,1,1,0,0,5539,20,0,546,546,0,0,4,Sold
188586343,4,27,0,29,29,785543,0,546,0,546,1,0,0,1,29,785543,0,546,546,0,0,309,Active
188586511,4,27,0,11,11,16,0,546,0,546,1,1,0,1,11,16,0,546,546,0,0,285,Active
188586931,4,27,0,8,8,243305,1,1,1,1,1,1,1,1,2777,8,1,1,1,0,0,246,Sold
188587382,4,27,0,4,4,785535,0,546,0,546,1,1,0,1,5,4,0,546,546,0,0,449,Active
188588033,4,27,0,5,5,1269,2,546,2,8,1,0,1,1,5,785530,2,2,8,0,0,374,Sold
188588114,4,27,0,2,2,4544,5,546,1,546,1,0,1,1,2,785529,0,546,546,2,0,359,Active
188588876,4,27,0,1,1,785527,0,546,0,546,1,1,0,1,5,1,0,546,546,0,0,469,Active
188598163,4,27,0,298,298,2836,0,546,0,3,0,1,1,1,785497,298,2,1,3,0,0,186,Sold
188599114,4,27,0,8,8,785490,0,546,0,546,1,1,0,1,2844,8,0,546,546,0,0,457,Active
